2025/01/01 00:00,03F2078N,03F2066N,32,91,4
2025/01/01 00:00,03F2078N,03F2066N,42,72,1
2025/01/01 00:00,03F2078N,03F2066N,5,48,2
2025/01/01 00:00,03F2100N,03F2078N,31,100,19
2025/01/01 00:00,03F2100N,03F2078N,32,82,3
2025/01/01 00:00,03F2100N,03F2078N,5,90,1
2025/01/01 00:00,03F2066S,03F2079S,31,97,28
2025/01/01 00:00,03F2066S,03F2079S,32,90,4
2025/01/01 00:00,03F2066S,03F2079S,42,86,1
2025/01/01 00:00,03F2066S,03F2079S,5,77,2
2025/01/01 00:00,03F2125N,03F2100N,31,104,20
2025/01/01 00:00,03F2125N,03F2100N,32,91,4
2025/01/01 00:00,03F2125N,03F2100N,5,100,1
2025/01/01 00:00,03F2079S,03F2100S,31,104,35
2025/01/01 00:00,03F2079S,03F2100S,32,88,4
2025/01/01 00:00,03F2079S,03F2100S,41,97,1
2025/01/01 00:00,03F2079S,03F2100S,42,90,1
2025/01/01 00:00,03F2153N,03F2125N,31,104,36
2025/01/01 00:00,03F2153N,03F2125N,32,100,11
2025/01/01 00:00,03F2100S,03F2129S,31,100,28
2025/01/01 00:00,03F2100S,03F2129S,32,90,5
2025/01/01 00:00,03F2100S,03F2129S,41,104,1
2025/01/01 00:00,03F2129S,03F2152S,31,100,36
2025/01/01 00:00,03F2129S,03F2152S,32,90,5
2025/01/01 00:00,03F2129S,03F2152S,41,108,1
2025/01/01 00:00,03F2129S,03F2152S,42,90,2
2025/01/01 00:00,03F2194N,03F2153N,31,104,30
2025/01/01 00:00,03F2194N,03F2153N,32,102,6
2025/01/01 00:00,03F2194N,03F2153N,42,97,1
2025/01/01 00:00,03F2152S,03F2194S,31,100,35
2025/01/01 00:00,03F2152S,03F2194S,32,104,7
2025/01/01 00:00,03F2152S,03F2194S,42,82,2
2025/01/01 00:00,03F2152S,03F2194S,5,79,1
2025/01/01 00:05,03F2078N,03F2066N,31,100,27
2025/01/01 00:05,03F2078N,03F2066N,32,100,6
2025/01/01 00:05,03F2100N,03F2078N,31,100,23
2025/01/01 00:05,03F2100N,03F2078N,32,104,6
2025/01/01 00:05,03F2100N,03F2078N,42,100,1
2025/01/01 00:05,03F2066S,03F2079S,31,99,30
2025/01/01 00:05,03F2066S,03F2079S,32,100,11
2025/01/01 00:05,03F2066S,03F2079S,42,75,1
2025/01/01 00:05,03F2066S,03F2079S,5,75,2
2025/01/01 00:05,03F2125N,03F2100N,31,111,18
2025/01/01 00:05,03F2125N,03F2100N,32,104,4
2025/01/01 00:05,03F2125N,03F2100N,42,97,1
2025/01/01 00:05,03F2125N,03F2100N,5,82,1
2025/01/01 00:05,03F2079S,03F2100S,31,102,32
2025/01/01 00:05,03F2079S,03F2100S,32,104,9
2025/01/01 00:05,03F2079S,03F2100S,42,79,1
2025/01/01 00:05,03F2079S,03F2100S,5,77,2
2025/01/01 00:05,03F2153N,03F2125N,31,104,22
2025/01/01 00:05,03F2153N,03F2125N,32,104,7
2025/01/01 00:05,03F2153N,03F2125N,42,95,2
2025/01/01 00:05,03F2153N,03F2125N,5,79,2
2025/01/01 00:05,03F2100S,03F2129S,31,97,25
2025/01/01 00:05,03F2100S,03F2129S,32,104,2
2025/01/01 00:05,03F2100S,03F2129S,42,99,2
2025/01/01 00:05,03F2100S,03F2129S,5,82,1
2025/01/01 00:05,03F2129S,03F2152S,31,104,41
2025/01/01 00:05,03F2129S,03F2152S,32,104,4
2025/01/01 00:05,03F2129S,03F2152S,42,95,2
2025/01/01 00:05,03F2129S,03F2152S,5,82,1
2025/01/01 00:05,03F2194N,03F2153N,31,108,18
2025/01/01 00:05,03F2194N,03F2153N,32,100,7
2025/01/01 00:05,03F2194N,03F2153N,42,97,1
2025/01/01 00:05,03F2194N,03F2153N,5,77,2
2025/01/01 00:05,03F2152S,03F2194S,31,100,29
2025/01/01 00:05,03F2152S,03F2194S,32,97,3
2025/01/01 00:05,03F2152S,03F2194S,41,108,1
2025/01/01 00:05,03F2152S,03F2194S,42,90,1
2025/01/01 00:10,03F2078N,03F2066N,31,108,23
2025/01/01 00:10,03F2078N,03F2066N,32,97,3
2025/01/01 00:10,03F2078N,03F2066N,42,100,2
2025/01/01 00:10,03F2078N,03F2066N,5,82,2
2025/01/01 00:10,03F2100N,03F2078N,31,108,19
2025/01/01 00:10,03F2100N,03F2078N,32,95,4
2025/01/01 00:10,03F2100N,03F2078N,42,108,2
2025/01/01 00:10,03F2100N,03F2078N,5,82,2
2025/01/01 00:10,03F2066S,03F2079S,31,97,30
2025/01/01 00:10,03F2066S,03F2079S,32,108,7
2025/01/01 00:10,03F2125N,03F2100N,31,108,18
2025/01/01 00:10,03F2125N,03F2100N,32,104,3
2025/01/01 00:10,03F2125N,03F2100N,42,97,2
2025/01/01 00:10,03F2079S,03F2100S,31,100,32
2025/01/01 00:10,03F2079S,03F2100S,32,100,13
2025/01/01 00:10,03F2153N,03F2125N,31,108,27
2025/01/01 00:10,03F2153N,03F2125N,32,100,4
2025/01/01 00:10,03F2153N,03F2125N,42,79,3
2025/01/01 00:10,03F2100S,03F2129S,31,104,30
2025/01/01 00:10,03F2100S,03F2129S,32,100,13
2025/01/01 00:10,03F2100S,03F2129S,42,79,3
2025/01/01 00:10,03F2129S,03F2152S,31,104,40
2025/01/01 00:10,03F2129S,03F2152S,32,102,12
2025/01/01 00:10,03F2129S,03F2152S,42,90,3
2025/01/01 00:10,03F2194N,03F2153N,31,108,23
2025/01/01 00:10,03F2194N,03F2153N,32,106,6
2025/01/01 00:10,03F2194N,03F2153N,42,91,4
2025/01/01 00:10,03F2152S,03F2194S,31,108,40
2025/01/01 00:10,03F2152S,03F2194S,32,106,8
2025/01/01 00:10,03F2152S,03F2194S,42,97,3
2025/01/01 00:10,03F2152S,03F2194S,5,82,1
2025/01/01 00:15,03F2078N,03F2066N,31,97,26
2025/01/01 00:15,03F2078N,03F2066N,32,100,6
2025/01/01 00:15,03F2078N,03F2066N,42,86,1
2025/01/01 00:15,03F2078N,03F2066N,5,82,1
2025/01/01 00:15,03F2100N,03F2078N,31,97,21
2025/01/01 00:15,03F2100N,03F2078N,32,97,5
2025/01/01 00:15,03F2100N,03F2078N,42,79,1
2025/01/01 00:15,03F2100N,03F2078N,5,79,1
2025/01/01 00:15,03F2066S,03F2079S,31,100,40
2025/01/01 00:15,03F2066S,03F2079S,32,93,6
2025/01/01 00:15,03F2066S,03F2079S,41,100,1
2025/01/01 00:15,03F2066S,03F2079S,42,104,3
2025/01/01 00:15,03F2125N,03F2100N,31,104,15
2025/01/01 00:15,03F2125N,03F2100N,32,97,3
2025/01/01 00:15,03F2079S,03F2100S,31,108,37
2025/01/01 00:15,03F2079S,03F2100S,32,104,6
2025/01/01 00:15,03F2079S,03F2100S,42,108,1
2025/01/01 00:15,03F2153N,03F2125N,31,108,34
2025/01/01 00:15,03F2153N,03F2125N,32,106,6
2025/01/01 00:15,03F2153N,03F2125N,42,104,1
2025/01/01 00:15,03F2100S,03F2129S,31,104,35
2025/01/01 00:15,03F2100S,03F2129S,32,111,5
2025/01/01 00:15,03F2100S,03F2129S,42,108,2
2025/01/01 00:15,03F2129S,03F2152S,31,104,41
2025/01/01 00:15,03F2129S,03F2152S,32,100,10
2025/01/01 00:15,03F2129S,03F2152S,42,108,3
2025/01/01 00:15,03F2194N,03F2153N,31,108,33
2025/01/01 00:15,03F2194N,03F2153N,32,100,9
2025/01/01 00:15,03F2194N,03F2153N,42,93,3
2025/01/01 00:15,03F2152S,03F2194S,31,104,35
2025/01/01 00:15,03F2152S,03F2194S,32,97,9
2025/01/01 00:15,03F2152S,03F2194S,42,93,3
2025/01/01 00:20,03F2078N,03F2066N,31,102,40
2025/01/01 00:20,03F2078N,03F2066N,32,95,2
2025/01/01 00:20,03F2100N,03F2078N,31,108,35
2025/01/01 00:20,03F2100N,03F2078N,32,93,7
2025/01/01 00:20,03F2100N,03F2078N,42,90,1
2025/01/01 00:20,03F2066S,03F2079S,31,104,58
2025/01/01 00:20,03F2066S,03F2079S,32,93,9
2025/01/01 00:20,03F2066S,03F2079S,5,86,1
2025/01/01 00:20,03F2125N,03F2100N,31,115,24
2025/01/01 00:20,03F2125N,03F2100N,32,100,8
2025/01/01 00:20,03F2125N,03F2100N,42,104,2
2025/01/01 00:20,03F2079S,03F2100S,31,111,49
2025/01/01 00:20,03F2079S,03F2100S,32,100,9
2025/01/01 00:20,03F2079S,03F2100S,41,104,1
2025/01/01 00:20,03F2079S,03F2100S,42,91,2
2025/01/01 00:20,03F2079S,03F2100S,5,90,1
2025/01/01 00:20,03F2153N,03F2125N,31,111,42
2025/01/01 00:20,03F2153N,03F2125N,32,97,10
2025/01/01 00:20,03F2153N,03F2125N,42,100,3
2025/01/01 00:20,03F2100S,03F2129S,31,100,35
2025/01/01 00:20,03F2100S,03F2129S,32,97,7
2025/01/01 00:20,03F2100S,03F2129S,41,104,1
2025/01/01 00:20,03F2100S,03F2129S,42,97,1
2025/01/01 00:20,03F2129S,03F2152S,31,100,37
2025/01/01 00:20,03F2129S,03F2152S,32,104,11
2025/01/01 00:20,03F2129S,03F2152S,41,104,1
2025/01/01 00:20,03F2129S,03F2152S,42,102,2
2025/01/01 00:20,03F2194N,03F2153N,31,104,38
2025/01/01 00:20,03F2194N,03F2153N,32,97,6
2025/01/01 00:20,03F2194N,03F2153N,42,97,2
2025/01/01 00:20,03F2152S,03F2194S,31,102,34
2025/01/01 00:20,03F2152S,03F2194S,32,95,8
2025/01/01 00:20,03F2152S,03F2194S,42,104,1
2025/01/01 00:25,03F2078N,03F2066N,31,100,46
2025/01/01 00:25,03F2078N,03F2066N,32,93,6
2025/01/01 00:25,03F2078N,03F2066N,42,93,3
2025/01/01 00:25,03F2100N,03F2078N,31,100,50
2025/01/01 00:25,03F2100N,03F2078N,32,93,8
2025/01/01 00:25,03F2100N,03F2078N,42,104,1
2025/01/01 00:25,03F2066S,03F2079S,31,100,77
2025/01/01 00:25,03F2066S,03F2079S,32,95,14
2025/01/01 00:25,03F2066S,03F2079S,42,84,2
2025/01/01 00:25,03F2125N,03F2100N,31,108,32
2025/01/01 00:25,03F2125N,03F2100N,32,95,6
2025/01/01 00:25,03F2125N,03F2100N,42,93,1
2025/01/01 00:25,03F2079S,03F2100S,31,108,67
2025/01/01 00:25,03F2079S,03F2100S,32,102,10
2025/01/01 00:25,03F2079S,03F2100S,42,86,1
2025/01/01 00:25,03F2153N,03F2125N,31,104,45
2025/01/01 00:25,03F2153N,03F2125N,32,104,6
2025/01/01 00:25,03F2153N,03F2125N,42,90,1
2025/01/01 00:25,03F2100S,03F2129S,31,104,50
2025/01/01 00:25,03F2100S,03F2129S,32,108,6
2025/01/01 00:25,03F2100S,03F2129S,5,86,1
